timestamp,response_time,http_code,result,payload_file,is_allowed,blocking_findings,non_blocking_findings
1741550377000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550377000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550377000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550377000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550377000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550377000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550378000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550378000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550378000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550378000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550378000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550378000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550378000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550379000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550379000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550379000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550380000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550380000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550380000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550380000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550380000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550380000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550380000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550381000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550381000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550381000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550381000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550382000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550382000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550383000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550383000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550384000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550384000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550384000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550384000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550384000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550384000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550384000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550385000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,1000.0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550385000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,1000.0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550385000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550385000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,0,200,BLOCKED,./performance-reports/20250309_145931/payloads/real-secret.json,false,1,1
1741550385000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550385000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/clean.json,true,0,0
1741550385000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
1741550385000,0,200,ALLOWED,./performance-reports/20250309_145931/payloads/dummy-secret.json,true,0,1
