timestamp,response_time,http_code,result,payload_file,is_allowed,blocking_findings,non_blocking_findings
1741547027000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547027000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547027000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547028000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547028000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547028000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547029000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547029000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547029000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547029000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547030000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547030000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547030000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547030000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547031000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547031000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547032000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547033000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547033000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547033000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547034000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547034000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,1000,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/dummy-secret.json,true,0,1
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/clean.json,true,0,0
1741547034000,0,200,ALLOWED,./performance-reports/20250309_140339/payloads/real-secret.json,true,0,1
